%%MatrixMarket matrix coordinate integer general
4361 3437 74028
2 1 1
5 1 1
6 1 1
7 1 1
8 1 1
34 1 1
42 1 1
45 1 1
54 1 1
63 1 1
65 1 1
69 1 1
71 1 1
72 1 1
74 1 1
80 1 1
82 1 1
86 1 1
89 1 1
90 1 1
93 1 1
102 1 1
115 1 1
123 1 1
125 1 1
127 1 1
129 1 1
130 1 1
135 1 1
136 1 1
138 1 1
151 1 1
154 1 1
155 1 1
157 1 1
161 1 1
164 1 1
167 1 1
172 1 1
174 1 1
175 1 1
177 1 1
178 1 1
184 1 1
185 1 1
208 1 1
219 1 1
220 1 1
221 1 1
230 1 1
248 1 1
255 1 1
266 1 1
274 1 1
283 1 1
284 1 1
302 1 1
309 1 1
310 1 1
314 1 1
317 1 1
338 1 1
341 1 1
348 1 1
356 1 1
357 1 1
358 1 1
360 1 1
361 1 1
362 1 1
370 1 1
371 1 1
380 1 1
382 1 1
383 1 1
385 1 1
386 1 1
387 1 1
389 1 1
390 1 1
392 1 1
393 1 1
395 1 1
397 1 1
403 1 1
409 1 1
415 1 1
416 1 1
417 1 1
420 1 1
421 1 1
422 1 1
431 1 1
432 1 1
433 1 1
434 1 1
436 1 1
437 1 1
439 1 1
440 1 1
441 1 1
448 1 1
451 1 1
452 1 1
453 1 1
454 1 1
461 1 1
473 1 1
474 1 1
484 1 1
500 1 1
512 1 1
532 1 1
535 1 1
537 1 1
541 1 1
542 1 1
545 1 1
548 1 1
574 1 1
585 1 1
589 1 1
590 1 1
591 1 1
595 1 1
597 1 1
598 1 1
599 1 1
600 1 1
602 1 1
603 1 1
604 1 1
608 1 1
612 1 1
613 1 1
614 1 1
617 1 1
618 1 1
642 1 1
645 1 1
648 1 1
650 1 1
658 1 1
659 1 1
670 1 1
671 1 1
672 1 1
674 1 1
676 1 1
680 1 1
681 1 1
694 1 1
700 1 1
703 1 1
706 1 1
707 1 1
708 1 1
714 1 1
720 1 1
726 1 1
733 1 1
739 1 1
742 1 1
743 1 1
744 1 1
745 1 1
747 1 1
748 1 1
