"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"digital";-0,140145727893736;-0,0019116848537425;-0,999906978727869;-0,0136394241559391;0,999867575346128;0,000132424654468936;0,000268379249100734;4,99369260165554e-08;0,0136643571978445;0,0739366903608031;7,46980421260891e-05
"ensino";-1,81167751568749;0,441553696550793;-0,971559691242402;0,236794776870119;0,959432954017686;0,0405670459822924;0,0263359252398205;0,0015644217368422;0,00802392372831172;0,975719453729654;0,00763900368913188
"pesquisa";0,463615659298347;1,06361419034743;0,399577425369075;0,916699449730074;0,210689286594565;0,789310713405455;0,00186466712581174;0,0098141652676961;0,00867531237046249;0,532829492499667;0,00246298423481654
"tecnologia";-1,00205568544504;0,124916926638708;-0,992319265030346;0,123703178009433;0,989059559580059;0,0109404404199484;0,00801235131519726;0,000124514191157455;0,00797951086634689;0,531535186505882;0,00225444844809886
"educação";-1,33039638586107;0,351683858463225;-0,966791440153503;0,255566647366035;0,952617828984247;0,0473821710157559;0,0120271382642283;0,000840436802915615;0,00679516788061823;0,719073176922649;0,00351355186386364
"social";0,218378066271572;-0,884392948057875;0,23972419477781;-0,97084103252702;0,0789006320564883;0,921099367943511;0,000297226572330834;0,00487483749700752;0,00623260496239711;0,410128698699248;0,00104835874249611
"artigo";0,639208915864819;0,216456554526757;0,947166946265939;0,320740979454225;0,924537071247518;0,0754629287524991;0,00264939836408231;0,000303810723025798;0,00648427784686445;0,350696994759404;0,000797490841688509
"estudo";0,403567860433446;0,894659957031466;0,411187138035543;0,911550951682976;0,222314446298757;0,777685553701263;0,000940340750432042;0,00462134202491654;0,00577367205542725;0,451527405696329;0,00117711892664467
"informação";0,591862822361278;0,838329681024676;0,576748686741077;0,816921631701868;0,411854448240168;0,588145551759855;0,00187213356099571;0,00375598969807224;0,00534434772310061;0,486519851463762;0,00126501547460271
"processo";-1,00612470920821;0,205106094645646;-0,979847058470563;0,199749197762055;0,971269271237252;0,0287307287627522;0,00523017911318294;0,00021735521423603;0,00516669627524131;0,538559108782432;0,00149857914171747
"aprendizagem";-1,99784065166092;0,422672043795726;-0,978344556154269;0,206982920656042;0,969124195344596;0,030875804655408;0,0177858937066695;0,000796087946919869;0,00445609048380411;1,07058834915133;0,00510739005470052
"uso";-0,915227267056676;0,162215769855819;-0,984653463299034;0,174520936317733;0,978128545343192;0,0218714546568128;0,00412942554141089;0,000129723268559277;0,00492982767809558;0,488182681887643;0,00117488802315448
"forma";-0,172347874414113;-0,0288238701554429;-0,986301687699812;-0,164951449949682;0,980479773466232;0,0195202265337822;0,000148633282369445;4,15727535781056e-06;0,00500384911470362;0,0918201498658427;4,21871512617458e-05
"aluno";-2,15561428566884;0,388783205167554;-0,984121764546958;0,177494654975809;0,977369957830218;0,0226300421697879;0,0196053442047903;0,000637745432533925;0,00421922188665838;1,150251863228;0,00558236534649364
"novo";-0,0770199209281659;-0,427543133072973;-0,177291584974224;-0,984158368301224;0,0436044027148129;0,956395597285201;2,8190233590183e-05;0,000868665170467686;0,00475217623023628;0,194576005138454;0,000179916545123176
"professor";-1,96374833529166;0,561678885992153;-0,961445285797293;0,274996295280792;0,944972809227608;0,0550271907723948;0,0164989766468328;0,00134977551385907;0,00427843903594481;1,06568182476299;0,00485892802482862
"prático";-0,884175436600949;0,173298464122619;-0,981328263237281;0,192340426774253;0,973383555932867;0,0266164440671374;0,00366879680008657;0,000140940625636895;0,00469295908094984;0,472767733453893;0,00104892013893907
"matemática";-1,57530023571408;0,632988694301453;-0,927892899951998;0,372846840161844;0,896920421300018;0,103079578699983;0,00782517006206698;0,00126345277958143;0,00315331319950258;0,877481091982514;0,00242796623476037
"história";0,451940784756606;0,215636416313346;0,902529623455397;0,43062777289146;0,860552148932805;0,139447851067215;0,000834564021550467;0,000189994399170482;0,0040859833007639;0,257006628146328;0,0002698890316142
"meio";0,372074928892554;0,244737625536179;0,835467094937178;0,549540474648804;0,764549436506723;0,235450563493299;0,000618949566508861;0,000267790972591819;0,00447089477112572;0,224480699156392;0,000225295470727634
"objectivo";-0,240310611131529;-0,0271349661627222;-0,993685284535541;-0,11220318755508;0,99100621414195;0,00899378585806321;0,000275289262788176;3,50995820965786e-06;0,00476698051755788;0,127346245156828;7,730643841542e-05
"apresentar";0,327303521338205;0,330165522145629;0,704022034168415;0,710178129348804;0,579947116989116;0,420052883010908;0,000456752936921181;0,000464775720079713;0,0042636347486232;0,226729414231954;0,000219177376917953
"conhecimento";-0,349901608743213;0,155676321579947;-0,913652066741181;0,406497110616506;0,876502069007726;0,123497930992273;0,000494814059242275;9,79479328548738e-05;0,00404157043879908;0,197160927084187;0,000157105668695654
"análise";0,898114025079229;0,981870371603771;0,67493454130587;0,73787760838247;0,540323271136269;0,459676728863755;0,00311667106847705;0,00372508616615293;0,00386391899093978;0,644549131203888;0,0016052403482237
"utilizar";0,351736336751967;0,95471992380192;0,345703123931733;0,938343940196686;0,160151174439683;0,839848825560336;0,000503679959624499;0,00371083950003989;0,00407117901344229;0,463664192097767;0,00087524031554244
"partir";0,977435633267742;-0,35435348524483;0,940125874191869;-0,340827435331977;0,91445170682169;0,0855482931783121;0,00373394371611179;0,00049075513148223;0,0039083318529046;0,539211523947282;0,00113634384193749
"dado";1,33446462021053;1,14924155614241;0,757735321721192;0,652562014076886;0,654487708576073;0,34551229142395;0,00579995086413515;0,00430162779001922;0,00325694321075383;0,870177203919767;0,00246618464749152
"ciência";0,710673752266042;1,30051064311112;0,479530273180388;0,877525337015144;0,295539667896308;0,704460332103714;0,00176457474669473;0,00590918150280525;0,00349381180789957;0,689626228106659;0,00166160216350236
"contexto";-0,81515495166253;-0,0504561521056926;-0,998089829369149;-0,0617793858003125;0,99728031471729;0,00271968528272132;0,00260683606817796;9,98761133724002e-06;0,00392313614022621;0,430608831713264;0,00072744346208041
"humanidades_digitais";1,51069935338446;1,74350546409088;0,654846688270066;0,755761744772602;0,513326490253001;0,486673509747022;0,00783847498705162;0,0104405196655567;0,00343459465861313;1,11232728429594;0,00424952775913852
"relação";-0,0447235307332156;-0,384493072383838;-0,115539178790825;-0,993302923666462;0,0186536550945101;0,981346344905501;6,7810219708219e-06;0,000501187263884296;0,00339018179664831;0,172745004004419;0,000101165860388812
"analisar";-0,050659595248543;-0,2650582354962;-0,187728249630631;-0,982221005828433;0,048814896649039;0,951185103350974;9,30844251099691e-06;0,000254821574436962;0,00362705039379404;0,120958645156714;5,30673519622522e-05
"resultado";-0,154495578085155;0,371027394964376;-0,384405128312077;0,923164501769525;0,195879067805676;0,804120932194319;8,44534729650029e-05;0,000487076706157965;0,00353822466986439;0,184150721445801;0,000119986464172931
"presente";0,547033248958514;-0,170737108966288;0,954584636054112;-0,297939880864308;0,935156536319131;0,0648434636808716;0,00103221668270864;0,000100553981881221;0,00344939894593474;0,298416582228254;0,000307177449752303
"texto";0,292863977102819;0,193219408885569;0,834702186068763;0,550701607562597;0,763458014742871;0,236541985257151;0,000196811791734685;8,56684090626476e-05;0,00229466453484929;0,176817302867998;7,17412148693462e-05
"desafio";-1,56080608556842;0,347849033817187;-0,976054020846129;0,217528270323894;0,965853328515488;0,0341466714845164;0,00840313470957167;0,000417373651719064;0,00344939894593474;0,837808465800469;0,00242121254382803
"realizar";0,425525966315397;1,23287423586579;0,326262658034092;0,945279153463425;0,143368891931921;0,856631108068096;0,000562935883842852;0,00472546285762642;0,00310890033753775;0,59285704831394;0,00109271467318734
"desenvolvimento";-0,296203823134185;0,078063121256553;-0,966982279404957;0,25484362129901;0,952890655137501;0,0471093448625021;0,000270166912515189;1,87647448816483e-05;0,00307929176289453;0,160073894401662;7,89026995193673e-05
"produção";0,385301438012124;0,185215521464863;0,901275766076591;0,43324588109185;0,858754110310957;0,141245889689063;0,000378022118776044;8,73515688893554e-05;0,00254633741931663;0,219339879561091;0,000122504249359423
"formação";-1,67193111689152;0,10809818682237;-0,997916415702068;0,0645199757620583;0,997033370956848;0,00296662904316017;0,00827664374853477;3,45982649206017e-05;0,00296085746432167;0,883313602929647;0,00231018807698393
"científico";1,27823809284324;1,04904538236523;0,773003783684595;0,63440141110286;0,675939367982385;0,324060632017638;0,00445070531247668;0,00299773943601845;0,00272398886717593;0,820180180345942;0,00183241512990382
"brasil";0,523942408958075;0,532581515067125;0,701301384491407;0,712864901724328;0,576216381161982;0,423783618838042;0,000772161619913397;0,000797835366499777;0,00281281459110558;0,364117990612044;0,000372928334023168
"campo";0,856819394261369;0,622414103182869;0,809062624216611;0,587722443076433;0,726951771051713;0,273048228948309;0,00203239299031078;0,00107247693584199;0,00276840172914076;0,530136704402662;0,000778045257318783
"também";0,0150301704882942;-0,481672038066663;0,0311889775734629;-0,999513505500512;0,00136608512300864;0,998633914876997;6,32087385377199e-07;0,000649160640970131;0,00279801030378398;0,214524259293441;0,000128766274782385
"humanidade";0,685811933249752;-1,12467980282995;0,520624892161224;-0,853785524392463;0,343140134952657;0,656859865047336;0,00136475172509033;0,0036702983529216;0,00290164031503523;0,61761902286996;0,00110684015000482
"aula";-2,12150804450977;0,284549769979564;-0,991124655454368;0,132935764000736;0,987356865604497;0,0126431343955091;0,0108608665010942;0,000195385165660773;0,00241309883342216;1,12631273045377;0,00306120980318446
"histórico";1,18826471323546;-0,448855634913158;0,935483640710871;-0,353370001503146;0,90780005553356;0,0921999444664408;0,00346994023165174;0,000495118275076788;0,00245751169538698;0,657914538025897;0,00106373772030864
"público";0,310073870317064;-0,0333473381302275;0,994266570559653;-0,106929821226571;0,991834464087962;0,0081655359120446;0,000253359881854471;2,93041989320435e-06;0,00263516314324628;0,164246815422226;7,108883926969e-05
"jogo";-0,621522762230287;-0,136004068758898;-0,976884933016361;-0,213765824316281;0,967039966789744;0,0329600332102711;0,000915000992409228;4,38138371977856e-05;0,00236868597145733;0,333415827326189;0,000263317614523852
"assim";0,289570550907058;-0,3856293443401;0,600462458959134;-0,799652946834282;0,442015375515824;0,557984624484169;0,0002197199828213;0,000389673542447786;0,00262035885592468;0,229766701312067;0,000138335916009855
"abordagem";-0,512979499525147;0,507876217708184;-0,710632745284632;0,70356314665368;0,589031939488336;0,410968060511658;0,00071291641423509;0,000698802336264338;0,00270918457985433;0,352599727595138;0,00033682362062134
"escola";-1,24420409653384;0,338931218947934;-0,964841961711667;0,262830722938514;0,949830530318332;0,050169469681671;0,00426268954066259;0,000316317774605036;0,00275359744181915;0,673472628395756;0,00124893647336533
"pessoa";-0,268222176359631;-1,01636508583178;-0,25516735588277;-0,966896902721172;0,0891241842798184;0,910875815720198;0,000159760028182397;0,00229391985187829;0,00222064309824125;0,473967194619432;0,000498856150238528
"sociedade";0,0317261336672762;-1,13404858815505;0,0279650501358027;-0,999608901506435;0,00109834863284218;0,998901651367163;2,77162677932938e-06;0,00354130859914643;0,00275359744181915;0,505008197624673;0,000702258986472885
"tecnológico";-1,07015784072444;-0,0803327125128039;-0,997194382264301;-0,0748556209012986;0,99600511530568;0,00399488469433192;0,00305179731052763;1,71966904414589e-05;0,0026647717178895;0,565676892527255;0,000852701225988518
"recurso";-1,51690487242322;0,245276927854791;-0,987178141993293;0,159622416880181;0,981729846758764;0,0182701532412419;0,00568880004531408;0,000148736436510729;0,00247231598270859;0,807632401512288;0,00161261778331569
"metodologia";0,308211397874733;1,51722066571564;0,199076021490066;0,97998404970065;0,0547987541199378;0,945201245880077;0,00024048113117135;0,00582748433394263;0,00253153313199503;0,69456794773774;0,00122127394472389
"além";0,112231516134323;-0,225166368659647;0,44609500447338;-0,894985612724526;0,258729450387134;0,741270549612861;3,20734451467864e-05;0,00012909903616634;0,00254633741931663;0,116397400685894;3,44986830175048e-05
"humano";0,444346626632059;-1,36225860216997;0,31010378060311;-0,95070271129079;0,130038303842952;0,869961696157045;0,000455990587989123;0,00428579330066067;0,0023094688221709;0,650036322333753;0,000975859631300673
"direito";0,611027546078459;-1,71645846178689;0,33536592786368;-0,942087944105078;0,151127634963137;0,84887236503686;0,000762760457233369;0,00601912257718211;0,00204299165038195;0,829163605844183;0,0014045818583141
"educacional";-1,80972063616566;0,281262882198417;-0,988137127369454;0,153574143377208;0,983097465276207;0,0169025347237986;0,00795159827201504;0,000192068524012849;0,00242790312074377;0,962863304371783;0,00225092292646034
"ferramenta";-0,575499048546409;0,150203140808756;-0,967587306625565;0,252536738034459;0,953755574389002;0,0462444256110022;0,000838441633861957;5,71138772429587e-05;0,00253153313199503;0,310869024575777;0,000244646223801724
"bibliográfico";0,801435016097408;2,16378627393521;0,34732681498949;0,937744146123694;0,161588870975083;0,838411129024935;0,0014263148095289;0,0103969866745213;0,00222064309824125;1,05175352317863;0,00245644313714394
"teórico";0,996275498774283;0,407637256093345;0,925524163496077;0,378688556448286;0,893524695308251;0,106475304691769;0,0022335207579441;0,000373920118262677;0,00225025167288447;0,556003537910354;0,000695642654018804
"necessidade";-1,47101527148667;-0,0744723293957054;-0,998720937809673;-0,0505617284175311;0,998178968656641;0,00182103134337003;0,00518963582177732;1,33012481641327e-05;0,00239829454610055;0,77671976915522;0,00144687575008941
"brasileiro";0,864240817409313;-0,215764101782572;0,970220664508354;-0,242222753185922;0,957519468980314;0,04248053101969;0,00186871795153813;0,000116474965172156;0,00250192455735181;0,46592107191442;0,000543123900750667
"docente";-2,08889630720448;0,294045661290256;-0,99023731009749;0,139391784875896;0,986091935811052;0,0139080641889542;0,00904376575939116;0,000179202924280621;0,00207260022502517;1,10971016372986;0,00255231732468686
"comunicação";-0,269624769317019;-0,0886919662628377;-0,949926199955202;-0,312474342368569;0,928488021981572;0,0715119780184456;0,000172197586852029;1,86327112680011e-05;0,00236868597145733;0,147612460356283;5,16123371882161e-05
"importância";-1,11624058240824;-0,212202487766362;-0,982405599674644;-0,186759839708391;0,974921110993645;0,0250788890063697;0,00293292019027358;0,000105995046995663;0,00235388168413573;0,596381901842145;0,00083720833011091
"conceito";0,549354019943771;-0,470355412163409;0,759611403660799;-0,650377210108466;0,657118079657506;0,342881920342488;0,000665699740111163;0,000488007014996152;0,00220583881091964;0,357504887802085;0,000281927695498828
"grande";-0,549798998621068;0,0972710715143003;-0,984707534326388;0,17421559011996;0,978205686867366;0,02179431313264;0,000662303590853021;2,07308266761997e-05;0,00219103452359803;0,293251497155581;0,000188421170226068
"bem";-0,0743810251215602;-0,323396385354559;-0,224147282182047;-0,974555281084866;0,0691778726884389;0,930822127311576;1,15486424858903e-05;0,000218311664453657;0,00208740451234678;0,149186643602895;4,64586413033565e-05
"reflexão";-0,38311791548268;-0,266530461910192;-0,820891489562787;-0,571084199013936;0,743773969357925;0,256226030642097;0,000291177106353237;0,000140924339357081;0,00198377450109552;0,23434913714964;0,000108947939585074
"vida";-0,356284013815144;-0,777384153536436;-0,416638227137702;-0,909072377584729;0,227858287008225;0,772141712991795;0,000246179266647867;0,00117200689886025;0,00193936163913069;0,393745231672147;0,000300669528007586
"estudante";-1,57942870698021;0,469720136789778;-0,958509787395307;0,285059620899563;0,940773397132193;0,0592266028678101;0,00494871403177066;0,000437694068297777;0,00198377450109552;0,859031122327973;0,0014638955833357
"busca";0,557180054613603;0,633031586900375;0,660702911579156;0,750647495586861;0,521163571767532;0,478836428232491;0,000684801805762175;0,000883943558832645;0,00220583881091964;0,407155139115102;0,000365673606751759
"conteúdo";-0,0615215858837531;0,826763198383062;-0,0742074156841811;0,997242828732037;0,0077192277482289;0,992280772251775;8,34889151297078e-06;0,00150777329519583;0,00220583881091964;0,369395822705359;0,000300993927296044
"base";1,02721141944919;1,20139444825334;0,649858981948563;0,760054803011452;0,506674189866254;0,49332581013377;0,00226503639687023;0,00309832341361139;0,00214662166163321;0,761284229273548;0,00124408247871721
"área";0,508084801927397;1,35039080307662;0,352149082185599;0,935943921352044;0,165890985841217;0,834109014158802;0,000546507279723946;0,00386049047947902;0,00211701308698999;0,658076216746747;0,000916802805528256
"trazer";-0,409352001145772;0,347471413057307;-0,762378247688356;0,647131677057793;0,66100021742453;0,338999782575465;0,000280323679089705;0,000201978019583122;0,00167288446734174;0,265611883684731;0,000118021451727132
"compreender";0,054932078048779;-0,432627694067475;0,125961768287242;-0,992035096622066;0,0221484261150312;0,977851573884971;6,29881241524187e-06;0,000390692659383755;0,00208740451234678;0,194717945427755;7,91441054701318e-05
"representação";0,0753979346815258;-0,738617528438056;0,101552077224481;-0,994830224516421;0,014428275388876;0,985571724611128;9,25761445144727e-06;0,000888422216272187;0,00162847160537692;0,33113388418531;0,000178561340352364
"autor";0,203536359215272;0,136942711631504;0,829687651212553;0,558227911721904;0,756305981222097;0,243694018777925;7,91154347784758e-05;3,58141841164747e-05;0,00190975306448748;0,123465215680014;2,91116254114956e-05
"através";0,437501099535181;0,522696761169919;0,641845663963454;0,766833843574547;0,496031110203361;0,503968889796663;0,000337204036229712;0,000481320195895738;0,00176171019127139;0,327699724476605;0,000189184965079989
"ano";0,345506391460174;0,278008080710073;0,779102467329575;0,626896598651618;0,684534683954188;0,315465316045835;0,000235045162696121;0,000152178740466529;0,00196897021377391;0,22029758790393;9,55561470721051e-05
"tornar";-1,00728102379617;-0,206865784030228;-0,979555959095871;-0,201171874276125;0,97085370821942;0,0291462917805948;0,00190762291606386;8,04578741118907e-05;0,00188014448984426;0,539293443839069;0,000546816369960784
"acesso";0,135698367953869;0,524967533730443;0,250263374896577;0,968177795234623;0,0858153160861746;0,914184683913842;3,87101717782729e-05;0,000579349639203016;0,00210220879966838;0,24436759033859;0,000125534489955591
"abordar";0,235700915173861;0,178754516737511;0,796777652706036;0,604272597548704;0,709523127804613;0,290476872195411;0,000121722750773402;7,00105145022953e-05;0,00219103452359803;0,147614620982184;4,77428095058575e-05
"tema";0,622599130810062;0,372506212722061;0,85813272758633;0,51342791299777;0,796938227651521;0,203061772348501;0,000814878519442962;0,000291704339867172;0,00210220879966838;0,367915060058489;0,000284558118394823
"perspectiva";0,08019257558983;-0,0706007447101344;0,750568311424438;-0,660792864584257;0,644454074641159;0,355545925358836;1,24717422062046e-05;9,6666805105251e-06;0,00193936163913069;0,0526974451384083;5,38564746342063e-06
"rede";0,836751963596357;-0,872785383479954;0,692048757034655;-0,721850758735342;0,563565349589075;0,436434650410918;0,00133712095794286;0,00145476265773223;0,00190975306448748;0,587998182757255;0,00066028158224422
"pedagógico";-1,94408224924508;0,490453254048714;-0,969620074431482;0,244615844252753;0,956661129232136;0,0433388707678673;0,00766544447623443;0,000487869100991224;0,00202818736306034;1,04854471584999;0,00222988252643691
"destacar";-1,17904171850241;0,144671409843827;-0,99255599625772;0,121789138648918;0,989396941953312;0,0106030580466953;0,00271656299763017;4,09003348886491e-05;0,0019541659264523;0,625309858167776;0,000764103145485849
"mostrar";-0,752703450501677;0,292663843705249;-0,932027325748932;0,362388002087947;0,902846643307853;0,0971533566921478;0,000998118902754465;0,000150894222242958;0,00176171019127139;0,417896080841521;0,00030766001941644
"ambiente";-0,88629938046977;-0,049118788394675;-0,998467835501631;-0,0553351738832301;0,99781857905879;0,00218142094122166;0,00152342013869491;4,67901127953859e-06;0,00193936163913069;0,468064860195803;0,00042488448879116
"projeto";0,709280257333967;0,878861176116175;0,628032067553588;0,778187459500836;0,477818621840906;0,522181378159117;0,00092351708336329;0,00141791354138767;0,00183573162787943;0,541299618518662;0,000537879054139984
"diverso";0,583497418020528;-0,015137340777396;0,999663664927332;-0,0259337044028759;0,999521186049985;0,000478813950024305;0,000670373786037644;4,51168034773275e-07;0,00196897021377391;0,307889105458047;0,00018664991217427
"remoto";-1,78956148587523;0,475889298265918;-0,966413131987007;0,256993498600768;0,95207697933372;0,0479230206662834;0,00583157500359062;0,000412386551446311;0,00182092734055783;0,967524514105033;0,0017045767943312
"experiência";-0,188825315764459;-0,386354669730599;-0,439099039701626;-0,89843866420202;0,251260994248607;0,748739005751414;6,80922452728079e-05;0,000285068707824371;0,00190975306448748;0,198723426912529;7,54180590409462e-05
"universidade";0,773973491298867;1,8122053049118;0,392767469647926;0,919637817179331;0,203987581458139;0,796012418541881;0,00109966743188453;0,00602870433360956;0,00183573162787943;0,904014938387597;0,00150023883896879
"possível";-0,25356483908467;-0,246561506938851;-0,716938198531117;-0,697136729406045;0,597722587138699;0,402277412861325;0,000123739660546641;0,000116998800431018;0,00192455735180908;0,173017719235919;5,76118767698214e-05
"mundo";-0,45417716642087;-0,490610615608258;-0,67933400159773;-0,733829213286862;0,546277626601702;0,453722373398322;0,00032675472462983;0,000381281000885059;0,00158405874341209;0,324167875424192;0,000166460514388327
"buscar";-0,0874230014064725;-0,34651400469878;-0,244627460309674;-0,969617143857533;0,0820841349639464;0,917915865036069;1,58404299829492e-05;0,000248861161889827;0,00207260022502517;0,160970941755695;5,37044793711164e-05
"sentido";0,125518108858825;-0,319488056430667;0,36566484932932;-0,930746591702041;0,178202854381562;0,821797145618434;3,00877692758181e-05;0,000194933495411233;0,00190975306448748;0,156855750260728;4,69870418708385e-05
"diferente";0,513442276686337;-0,324040730981375;0,845666285244996;-0,533712032841616;0,779113102385732;0,220886897614265;0,000480038276383141;0,00019120173248946;0,00182092734055783;0,306861749453635;0,000171466044785377
"questão";0,239931548373736;-0,256063735883268;0,683746656184327;-0,7297194736039;0,552264197755072;0,447735802244921;0,000105677834136056;0,000120366420434025;0,00183573162787943;0,170319862193399;5,32524734520599e-05
"pandemia";-1,03736926292506;-0,123735878600402;-0,992961334230408;-0,118438966237332;0,989974591407745;0,0100254085922683;0,00186397515183893;2,65194589832795e-05;0,00173210161662818;0,550012724342615;0,000523984983150322
"considerar";0,303717561714453;-0,622671699618528;0,438394796196929;-0,898782511327103;0,250513820807653;0,749486179192341;0,000165239048270067;0,000694530193435854;0,00179131876591461;0,320114572148281;0,00018356241569703
"qualitativo";0,755218074263204;1,96319776327243;0,359037891997429;0,933322983811093;0,172119741003628;0,827880258996391;0,000895031089115075;0,00604813493394466;0,00156925445609048;0,960303293592454;0,00144713886514121
"contribuir";-0,925987967663889;-0,0226785045356461;-0,999700226785898;-0,0244838020786029;0,999573237499676;0,000426762500334931;0,00167560683582187;1,0050560042115e-06;0,0019541659264523;0,488595450440165;0,000466509265606521
"principal";0,133167603914116;0,161179219122106;0,636937033772469;0,770915828744701;0,489539491830415;0,510460508169609;3,04538823494156e-05;4,46132219830369e-05;0,00171729732930657;0,100405176604968;1,73124169587951e-05
"método";1,16804485908724;1,45687726833438;0,625525109576181;0,780204035678941;0,474532222468548;0,525467777531476;0,00222177069953833;0,0034564169368277;0,00162847160537692;0,894495280479927;0,00130297564321808
"atividade";-0,671681911042241;0,214022335115226;-0,952800543640848;0,303596976331624;0,932602909391643;0,0673970906083586;0,000741374747556857;7,52711723815263e-05;0,00164327589269853;0,366916003719887;0,000221229884973954
"geral";-0,208908660945654;-0,0863806128589101;-0,924117369478197;-0,382108737702629;0,891507845707578;0,108492154292441;8,07626217987698e-05;1,38079778044518e-05;0,00185053591520104;0,116719991096433;2,5210880265795e-05
"mesmo";0,203962586643413;-1,08852587787232;0,184169888425625;-0,982894425763669;0,0470067100517196;0,952993289948281;6,46662722623695e-05;0,00184185026372;0,00155445016876888;0,496274508559504;0,000382843026052993
"cultural";1,01790162084052;-0,7911723289528;0,789551001067859;-0,61368494906812;0,699293144119475;0,30070685588052;0,00156458545612595;0,000945213370022221;0,00151003730680405;0,642136794669461;0,00062264827430825
"papel";-0,583599385946626;-0,487748446458603;-0,76730513232319;-0,641282179629601;0,667921349907115;0,332078650092908;0,000574806948149609;0,000401498702561098;0,00168768875466335;0,376706876975214;0,000239496655893406
"disciplina";-0,858197589099934;0,190421902920065;-0,976256550167673;0,216617516038557;0,966142574324899;0,0338574256751048;0,00100311312515838;4,93866006732439e-05;0,00136199443358797;0,460593776137535;0,00028894252455632
"possibilidade";-0,00148773134536862;-0,903944137479096;-0,00164581998904249;-0,999998645637365;3,80549098002655e-06;0,999996194509027;3,6371357510977e-09;0,00134274538711426;0,00164327589269853;0,402319006436056;0,000265981593922931
"desenvolver";0,201173209572207;1,07235491455043;0,184382974843774;0,982854474776282;0,0471140695915268;0,952885930408487;6,29096246551521e-05;0,00178753229688295;0,00155445016876888;0,488929476183242;0,000371594472545242
"construção";0,521299537337885;-1,01755795125616;0,455952997863233;-0,890003856025091;0,269393183352852;0,730606816647142;0,00042644993202821;0,00162484401494419;0,00156925445609048;0,529840831407755;0,000440538853888306
"transformação";-1,04678448866424;-0,257692584001443;-0,971010022637401;-0,239038774966976;0,958647504615133;0,0413524953848836;0,00184929805902051;0,000112071761337491;0,00168768875466335;0,564000112628527;0,000536847256515796
"obra";0,21922831549948;-0,728734157245483;0,288080868383353;-0,957606084604465;0,112803222089682;0,887196777910315;7,32854946796973e-05;0,000809772422713288;0,00152484159412566;0,344339844933275;0,000180800359259981
"discutir";0,270231650834871;-0,165824956235754;0,852321338561025;-0,523018485173844;0,788625857481709;0,211374142518287;0,000125405886674676;4,7222097898212e-05;0,00171729732930657;0,160528479883874;4,42537095257295e-05
"plataforma";-0,0879339237922543;0,401218303040917;-0,214085852452283;0,976814848259269;0,0632174170481627;0,936782582951837;1,29353699553758e-05;0,000269294461960957;0,00167288446734174;0,184497066038334;5,69435943858163e-05
"fundamental";-0,880561855862711;-0,278162168241714;-0,953554673897484;-0,301219992510894;0,933682364077167;0,0663176359228506;0,00128565743447686;0,000128292613936524;0,00165808018002013;0,480741568519849;0,000383202982156801
"identificar";0,620341996696368;0,625626051815015;0,704101663696689;0,71009918122721;0,580056382676425;0,419943617323599;0,000581098887787264;0,000591040616811507;0,00151003730680405;0,429682299718887;0,00027879347466327
"ação";-0,129534003912157;-0,0921732835914689;-0,814776407210996;-0,57977530669419;0,735072874422174;0,264927125577849;2,38465918202377e-05;1,20744916795642e-05;0,0014212115828744;0,0797021389488025;9,02814844983367e-06
"problema";-0,133505495394045;-0,560014145924509;-0,231897982408538;-0,972740112134197;0,0739410213413549;0,92605897865866;2,74422129336556e-05;0,000482857342010097;0,00153964588144727;0,259004795535766;0,000103284810023901
"modo";0,0835263013045522;-0,782608094688106;0,106125413449109;-0,994352752608578;0,0157510424210861;0,984248957578917;1,11546965867063e-05;0,000979264322054028;0,0015988630307337;0,351091233097809;0,000197083937755065
"acadêmico";0,60001695753863;0,999656067388953;0,514636586606529;0,857408411275502;0,336051962435722;0,663948037564301;0,000554303848089168;0,00153858699471524;0,00153964588144727;0,546023949154509;0,000459033338029694
"mudança";-0,927090486064556;-0,516740557647884;-0,873480348761162;-0,486859405093584;0,818911349343782;0,181088650656239;0,00125969947542178;0,000391352217503204;0,00146562444483923;0,540449431620356;0,000428087777961417
"importante";-0,6295903363847;-0,577261465601522;-0,737074248814203;-0,675811772415203;0,625630513998162;0,374369486001862;0,000633763710254219;0,00053279040629166;0,0015988630307337;0,419904450144511;0,000281911125468196
"ainda";0,140252226922163;-0,943960693927955;0,146965146971237;-0,989141671134991;0,0300810950479976;0,969918904952004;3,14507344838575e-05;0,001424685756818;0,0015988630307337;0,426593594384878;0,000290964443583565
"promover";-1,61796193601591;0,246276481362758;-0,988612940235199;0,150480744281503;0,983775961135673;0,016224038864333;0,00387546755847153;8,97911193113353e-05;0,00148042873216083;0,860541030530588;0,00109630316993345
"nacional";-0,121340854292896;1,08556278524275;-0,111085111634663;0,9938108964854;0,0172501820645832;0,98274981793542;2,31050794927483e-05;0,00184928251664926;0,00156925445609048;0,487373141208182;0,00037274905770326
"aspecto";0,116675902654525;-0,73985260426286;0,155776384240847;-0,987792345643986;0,0337600756659671;0,966239924334034;2,03550052153293e-05;0,000818463455313084;0,00149523301948244;0,334989233386101;0,000167791739725015
