%%MatrixMarket matrix coordinate integer general
4361 3437 74028
1 1 1
278 1 1
377 1 1
415 1 1
436 1 1
448 1 1
553 1 1
681 1 1
696 1 1
727 1 1
739 1 1
765 1 1
785 1 1
794 1 1
816 1 1
909 1 1
942 1 1
955 1 1
1063 1 1
1256 1 1
1362 1 1
1482 1 1
1554 1 1
1650 1 1
1659 1 1
1665 1 1
1673 1 1
1696 1 1
1705 1 1
1801 1 1
1830 1 1
2054 1 1
2232 1 1
2250 1 1
2339 1 1
2379 1 1
2389 1 1
2427 1 1
2476 1 1
2556 1 1
2625 1 1
2649 1 1
2730 1 1
2745 1 1
2755 1 1
2776 1 1
2858 1 1
2879 1 1
2899 1 1
2961 1 1
3047 1 1
3132 1 1
3242 1 1
3275 1 1
3367 1 1
3371 1 1
3391 1 1
3448 1 1
3589 1 1
3719 1 1
3860 1 1
4113 1 1
4246 1 1
4333 1 1
1 2 1
3 2 1
5 2 1
7 2 1
329 2 1
363 2 1
366 2 1
394 2 1
396 2 1
472 2 1
636 2 1
746 2 1
816 2 1
945 2 1
1070 2 1
1142 2 1
1183 2 1
1279 2 1
1589 2 1
1590 2 1
1635 2 1
1667 2 1
1675 2 1
1683 2 1
1712 2 1
1717 2 1
1722 2 1
1772 2 1
1773 2 1
2001 2 1
2278 2 1
2573 2 1
2788 2 1
3358 2 1
3409 2 1
3411 2 1
3944 2 1
4158 2 1
4159 2 1
4163 2 1
4164 2 1
4215 2 1
1 3 1
2 3 1
3 3 1
4 3 1
5 3 1
6 3 1
32 3 1
34 3 1
62 3 1
77 3 1
78 3 1
79 3 1
83 3 1
87 3 1
91 3 1
137 3 1
138 3 1
154 3 1
157 3 1
160 3 1
162 3 1
200 3 1
225 3 1
234 3 1
237 3 1
239 3 1
249 3 1
250 3 1
262 3 1
265 3 1
266 3 1
269 3 1
296 3 1
298 3 1
309 3 1
310 3 1
320 3 1
334 3 1
336 3 1
340 3 1
341 3 1
363 3 1
366 3 1
373 3 1
401 3 1
422 3 1
445 3 1
449 3 1
458 3 1
474 3 1
477 3 1
479 3 1
492 3 1
498 3 1
499 3 1
500 3 1
512 3 1
514 3 1
523 3 1
542 3 1
546 3 1
580 3 1
581 3 1
583 3 1
584 3 1
585 3 1
586 3 1
598 3 1
600 3 1
601 3 1
602 3 1
603 3 1
605 3 1
607 3 1
609 3 1
614 3 1
620 3 1
645 3 1
647 3 1
648 3 1
650 3 1
667 3 1
670 3 1
672 3 1
675 3 1
676 3 1
677 3 1
679 3 1
684 3 1
688 3 1
692 3 1
693 3 1
696 3 1
697 3 1
698 3 1
699 3 1
727 3 1
733 3 1
742 3 1
754 3 1
757 3 1
765 3 1
783 3 1
784 3 1
787 3 1
791 3 1
803 3 1
808 3 1
811 3 1
834 3 1
835 3 1
836 3 1
838 3 1
842 3 1
843 3 1
844 3 1
845 3 1
846 3 1
850 3 1
854 3 1
858 3 1
920 3 1
923 3 1
924 3 1
927 3 1
928 3 1
930 3 1
931 3 1
932 3 1
933 3 1
934 3 1
936 3 1
937 3 1
942 3 1
947 3 1
954 3 1
955 3 1
957 3 1
959 3 1
961 3 1
965 3 1
977 3 1
1000 3 1
1004 3 1
1007 3 1
1014 3 1
1016 3 1
1038 3 1
1049 3 1
1086 3 1
1100 3 1
1101 3 1
1104 3 1
1106 3 1
1130 3 1
1198 3 1
1243 3 1
1246 3 1
1267 3 1
1309 3 1
1316 3 1
1340 3 1
1353 3 1
1378 3 1
1381 3 1
1386 3 1
1387 3 1
1390 3 1
1391 3 1
1427 3 1
1470 3 1
1472 3 1
1474 3 1
1476 3 1
1478 3 1
1485 3 1
1487 3 1
1491 3 1
1571 3 1
1613 3 1
1748 3 1
1751 3 1
1755 3 1
1756 3 1
1763 3 1
1782 3 1
1805 3 1
1818 3 1
1828 3 1
1829 3 1
1830 3 1
1843 3 1
1887 3 1
1918 3 1
1961 3 1
1962 3 1
1963 3 1
1964 3 1
1965 3 1
2001 3 1
2190 3 1
2312 3 1
2313 3 1
2316 3 1
2317 3 1
2334 3 1
2339 3 1
2399 3 1
2401 3 1
2417 3 1
2439 3 1
2749 3 1
2783 3 1
2793 3 1
2796 3 1
2817 3 1
2845 3 1
2846 3 1
2883 3 1
2885 3 1
2892 3 1
3034 3 1
3234 3 1
3360 3 1
3387 3 1
3401 3 1
3520 3 1
3733 3 1
3740 3 1
3743 3 1
3856 3 1
3888 3 1
3889 3 1
3890 3 1
3891 3 1
3933 3 1
4045 3 1
4046 3 1
4342 3 1
1 4 1
152 4 1
156 4 1
344 4 1
511 4 1
532 4 1
741 4 1
845 4 1
937 4 1
1054 4 1
1118 4 1
1648 4 1
1736 4 1
1904 4 1
2001 4 1
2031 4 1
2084 4 1
2165 4 1
2349 4 1
2350 4 1
2506 4 1
2552 4 1
2679 4 1
2823 4 1
2894 4 1
2991 4 1
3162 4 1
3305 4 1
3365 4 1
3397 4 1
3478 4 1
3619 4 1
3923 4 1
4015 4 1
4095 4 1
1 5 1
5 5 1
37 5 1
38 5 1
67 5 1
106 5 1
116 5 1
211 5 1
385 5 1
392 5 1
457 5 1
530 5 1
653 5 1
670 5 1
675 5 1
739 5 1
809 5 1
865 5 1
1028 5 1
1073 5 1
1075 5 1
1082 5 1
1121 5 1
1215 5 1
1439 5 1
1440 5 1
1498 5 1
1507 5 1
1510 5 1
1548 5 1
1708 5 1
1714 5 1
1895 5 1
1903 5 1
1906 5 1
1916 5 1
1960 5 1
1974 5 1
2019 5 1
2075 5 1
2081 5 1
2098 5 1
2175 5 1
2184 5 1
2196 5 1
2214 5 1
2258 5 1
2262 5 1
2300 5 1
2379 5 1
2384 5 1
2389 5 1
2394 5 1
2497 5 1
2503 5 1
2520 5 1
2553 5 1
2555 5 1
2558 5 1
2670 5 1
2676 5 1
2693 5 1
2731 5 1
2776 5 1
2816 5 1
2821 5 1
2891 5 1
2904 5 1
2927 5 1
2982 5 1
2988 5 1
3005 5 1
3041 5 1
3049 5 1
3084 5 1
3153 5 1
3159 5 1
3176 5 1
3215 5 1
3296 5 1
3302 5 1
3319 5 1
3390 5 1
3416 5 1
3469 5 1
3475 5 1
3492 5 1
3610 5 1
3616 5 1
3633 5 1
3668 5 1
3771 5 1
3872 5 1
3893 5 1
3902 5 1
3939 5 1
3966 5 1
4096 5 1
4097 5 1
4115 5 1
4116 5 1
4117 5 1
4174 5 1
4194 5 1
4205 5 1
4244 5 1
4300 5 1
4314 5 1
4327 5 1
1 6 1
11 6 1
32 6 1
37 6 1
63 6 1
68 6 1
224 6 1
237 6 1
243 6 1
296 6 1
311 6 1
404 6 1
405 6 1
411 6 1
598 6 1
599 6 1
602 6 1
624 6 1
816 6 1
909 6 1
910 6 1
913 6 1
920 6 1
1086 6 1
1109 6 1
1113 6 1
1117 6 1
1156 6 1
1177 6 1
1214 6 1
1216 6 1
1224 6 1
1230 6 1
1236 6 1
1242 6 1
1245 6 1
1250 6 1
1265 6 1
1282 6 1
1425 6 1
1489 6 1
1491 6 1
1522 6 1
1670 6 1
1678 6 1
1686 6 1
1706 6 1
1742 6 1
1750 6 1
1756 6 1
1770 6 1
1899 6 1
2007 6 1
2083 6 1
2099 6 1
2178 6 1
2185 6 1
2286 6 1
2367 6 1
2400 6 1
2411 6 1
2482 6 1
2505 6 1
2521 6 1
2583 6 1
2596 6 1
2655 6 1
2678 6 1
2694 6 1
2730 6 1
2840 6 1
2854 6 1
2967 6 1
2990 6 1
3006 6 1
3138 6 1
3161 6 1
3177 6 1
3281 6 1
3304 6 1
3320 6 1
3360 6 1
3363 6 1
3421 6 1
3454 6 1
3477 6 1
3493 6 1
3521 6 1
3529 6 1
3547 6 1
3548 6 1
3595 6 1
3618 6 1
3634 6 1
3662 6 1
3679 6 1
3743 6 1
3815 6 1
3894 6 1
4032 6 1
4143 6 1
4261 6 1
4279 6 1
4281 6 1
4315 6 1
1 7 1
5 7 1
425 7 1
